date,cpi,gdp,uenm,sp500,cci,covid
7/1/94,154.3,1837424,6.2,446.2000122,91.3,0
8/1/94,154.8,1837424,5.9,461.0100098,90.4,0
9/1/94,155.1,1837424,5.6,473.1700134,89.5,0
10/1/94,155.3,1903763,5.4,461.7399902,89.1,0
11/1/94,155.7,1903763,5.3,468.4200134,100.4,0
12/1/94,156.1,1903763,5.1,448.9200134,103.4,0
1/1/95,156.5,1835147,6.2,459.1099854,101.4,0
2/1/95,157,1835147,5.9,470.3999939,99.4,0
3/1/95,157.3,1835147,5.7,485.6499939,100.2,0
4/1/95,157.9,1897424,5.6,501.8500061,104.6,0
5/1/95,158.3,1897424,5.5,514.2600098,102,0
6/1/95,158.5,1897424,5.8,533.4899902,94.6,0
7/1/95,158.8,1922827,5.9,547.0900269,101.4,0
8/1/95,159.2,1922827,5.6,559.6400146,102.4,0
9/1/95,159.6,1922827,5.4,563.8400269,97.3,0
10/1/95,160.1,1984353,5.2,581.7199707,96.3,0
11/1/95,160.3,1984353,5.3,584.2199707,101.6,0
12/1/95,160.5,1984353,5.2,606.9799805,99.2,0
1/1/96,161,1925313,6.3,620.7299805,88.4,0
2/1/96,161.4,1925313,6,638.460022,98,0
3/1/96,161.9,1925313,5.8,644.3699951,98.4,0
4/1/96,162.1,2005112,5.4,653.7299805,104.8,0
5/1/96,162.4,2005112,5.4,654.5800171,103.5,0
6/1/96,162.9,2005112,5.5,667.6799927,100.1,0
7/1/96,163.3,2035152,5.6,675.8800049,107,0
8/1/96,163.6,2035152,5.1,650.0200195,112,0
9/1/96,164.1,2035152,5,654.7199707,111.8,0
10/1/96,164.5,2107553,4.9,689.0800171,107.3,0
11/1/96,165,2107553,5,703.7700195,109.5,0
12/1/96,165.2,2107553,5,756.5599976,114.2,0
1/1/97,165.4,2043518,5.9,737.0100098,118.7,0
2/1/97,165.8,2043518,5.7,786.7299805,118.9,0
3/1/97,166.1,2043518,5.5,795.3099976,118.5,0
4/1/97,166.4,2129626,4.8,759.6400146,118.5,0
5/1/97,166.7,2129626,4.7,798.5300293,127.9,0
6/1/97,166.9,2129626,5.2,846.3599854,129.9,0
7/1/97,167.2,2166497,5,891.0300293,126.3,0
8/1/97,167.4,2166497,4.8,947.1400146,127.6,0
9/1/97,167.7,2166497,4.7,927.5800171,130.2,0
10/1/97,168.1,2237911,4.4,955.4099731,123.4,0
11/1/97,168.4,2237911,4.3,938.9899902,128.1,0
12/1/97,168.7,2237911,4.4,974.7700195,136.2,0
1/1/98,169.2,2160749,5.2,975.039978,128.3,0
2/1/98,169.4,2160749,5,1001.27002,137.4,0
3/1/98,169.7,2160749,5,1047.699951,133.8,0
4/1/98,170,2249930,4.1,1108.150024,137.2,0
5/1/98,170.4,2249930,4.2,1121,136.3,0
6/1/98,170.6,2249930,4.7,1090.97998,138.2,0
7/1/98,171,2281444,4.7,1148.560059,137.2,0
8/1/98,171.4,2281444,4.5,1112.439941,133.1,0
9/1/98,171.6,2281444,4.4,994.2600098,126.4,0
10/1/98,172,2370698,4.2,986.3900146,119.3,0
11/1/98,172.3,2370698,4.1,1111.599976,126.4,0
12/1/98,172.8,2370698,4,1175.280029,126.7,0
1/1/99,173.1,2293218,4.8,1228.099976,128.9,0
2/1/99,173.2,2293218,4.7,1273,133.1,0
3/1/99,173.2,2293218,4.4,1236.160034,134,0
4/1/99,173.8,2388561,4.1,1293.719971,135.5,0
5/1/99,174,2388561,4,1354.630005,137.7,0
6/1/99,174.1,2388561,4.5,1294.26001,139,0
7/1/99,174.5,2423833,4.5,1380.959961,136.2,0
8/1/99,174.7,2423833,4.2,1328.050049,136,0
9/1/99,175.2,2423833,4.1,1331.069946,134.2,0
10/1/99,175.5,2525048,3.8,1282.810059,130.5,0
11/1/99,175.8,2525048,3.8,1354.119995,137,0
12/1/99,176.1,2525048,3.7,1397.719971,141.7,0
1/1/00,176.6,2449139,4.5,1455.219971,144.7,0
2/1/00,176.8,2449139,4.4,1409.280029,140.8,0
3/1/00,177.3,2449139,4.3,1379.189941,137.1,0
4/1/00,177.6,2569476,3.7,1505.969971,137.7,0
5/1/00,178.1,2569476,3.8,1468.25,144.7,0
6/1/00,178.4,2569476,4.1,1448.810059,139.2,0
7/1/00,178.9,2578060,4.2,1469.540039,143,0
8/1/00,179.3,2578060,4.1,1438.099976,140.8,0
9/1/00,179.7,2578060,3.8,1520.77002,142.5,0
10/1/00,179.9,2655679,3.6,1436.22998,135.8,0
11/1/00,180.3,2655679,3.7,1421.219971,132.6,0
12/1/00,180.7,2655679,3.7,1315.22998,128.6,0
1/1/01,181.2,2562436,4.7,1283.27002,115.7,0
2/1/01,181.8,2562436,4.6,1373.469971,109.2,0
3/1/01,182.2,2562436,4.5,1241.22998,116.9,0
4/1/01,182.5,2656364,4.2,1145.869995,109.9,0
5/1/01,182.8,2656364,4.1,1266.439941,116.1,0
6/1/01,183.4,2656364,4.7,1260.670044,118.9,0
7/1/01,183.9,2651331,4.7,1236.719971,116.3,0
8/1/01,184.2,2651331,4.9,1215.930054,114,0
9/1/01,184.5,2651331,4.7,1132.939941,97,0
10/1/01,184.9,2711685,5,1038.550049,85.3,0
11/1/01,185.5,2711685,5.3,1084.099976,84.9,0
12/1/01,185.7,2711685,5.4,1129.900024,94.6,0
1/1/02,186,2631119,6.3,1154.670044,97.8,0
2/1/02,186.4,2631119,6.1,1122.199951,95,0
3/1/02,186.6,2631119,6.1,1131.780029,110.7,0
4/1/02,187,2721842,5.7,1146.540039,108.5,0
5/1/02,187.2,2721842,5.5,1086.459961,110.3,0
6/1/02,187.4,2721842,6,1040.680054,106.3,0
7/1/02,187.7,2751463,5.9,968.6500244,97.4,0
8/1/02,188.2,2751463,5.7,884.6599731,94.5,0
9/1/02,188.4,2751463,5.4,878.0200195,93.7,0
10/1/02,188.5,2824686,5.3,847.9099731,79.6,0
11/1/02,188.9,2824686,5.6,900.960022,84.9,0
12/1/02,189.2,2824686,5.7,934.5300293,80.7,0
1/1/03,189.4,2743734,6.5,909.0300293,78.8,0
2/1/03,189.6,2743734,6.4,860.3200073,64.8,0
3/1/03,189.7,2743734,6.2,834.8099976,61.4,0
4/1/03,189.7,2831413,5.8,858.4799805,81,0
5/1/03,190.1,2831413,5.8,916.2999878,83.6,0
6/1/03,190.4,2831413,6.5,967,83.5,0
7/1/03,190.7,2886905,6.3,982.3200073,77,0
8/1/03,191,2886905,6,980.1500244,81.7,0
9/1/03,191.1,2886905,5.8,1021.98999,77,0
10/1/03,191.5,2994399,5.6,1018.219971,81.7,0
11/1/03,191.7,2994399,5.6,1059.02002,92.5,0
12/1/03,192,2994399,5.4,1070.119995,94.8,0
1/1/04,192.3,2924602,6.3,1108.47998,97.7,0
2/1/04,192.6,2924602,6,1135.26001,88.5,0
3/1/04,193.2,2924602,6,1155.969971,88.5,0
4/1/04,193.6,3032386,5.4,1132.170044,93,0
5/1/04,194.1,3032386,5.3,1117.48999,93.1,0
6/1/04,194.4,3032386,5.8,1121.199951,102.8,0
7/1/04,194.7,3069688,5.7,1128.939941,105.7,0
8/1/04,194.8,3069688,5.4,1106.619995,98.7,0
9/1/04,195.2,3069688,5.1,1105.910034,96.7,0
10/1/04,195.8,3190521,5.1,1131.5,92.9,0
11/1/04,196.2,3190521,5.2,1130.51001,92.6,0
12/1/04,196.4,3190521,5.1,1191.369995,102.7,0
1/1/05,196.8,3111329,5.7,1202.079956,105.1,0
2/1/05,197.2,3111329,5.8,1189.410034,104.4,0
3/1/05,197.8,3111329,5.4,1210.410034,103,0
4/1/05,198.1,3232051,4.9,1172.920044,97.5,0
5/1/05,198.4,3232051,4.9,1162.160034,103.1,0
6/1/05,198.5,3232051,5.2,1202.219971,106.2,0
7/1/05,198.8,3306451,5.2,1194.439941,103.6,0
8/1/05,199,3306451,4.9,1235.349976,105.5,0
9/1/05,199.2,3306451,4.8,1221.589966,87.5,0
10/1/05,199.8,3389367,4.6,1226.699951,85.2,0
11/1/05,200.4,3389367,4.8,1202.76001,98.3,0
12/1/05,200.7,3389367,4.6,1264.670044,103.8,0
1/1/06,201.2,3333266,5.1,1268.800049,106.8,0
2/1/06,201.5,3333266,5.1,1282.459961,102.7,0
3/1/06,202.1,3333266,4.8,1291.23999,107.5,0
4/1/06,202.5,3460990,4.5,1297.810059,109.8,0
5/1/06,203.1,3460990,4.4,1305.189941,104.7,0
6/1/06,203.6,3460990,4.8,1285.709961,105.4,0
7/1/06,204,3463694,5,1280.189941,107,0
8/1/06,204.5,3463694,4.6,1270.920044,100.2,0
9/1/06,204.9,3463694,4.4,1311.01001,105.9,0
10/1/06,205.4,3557633,4.1,1331.319946,105.1,0
11/1/06,205.5,3557633,4.3,1367.810059,105.3,0
12/1/06,205.8,3557633,4.3,1396.709961,110,0
1/1/07,206.42,3482006,5,1416.599976,110.2,0
2/1/07,207.084,3482006,4.9,1445.939941,111.2,0
3/1/07,207.432,3482006,4.5,1403.170044,108.2,0
4/1/07,207.79,3613882,4.3,1424.550049,106.3,0
5/1/07,208.175,3613882,4.3,1486.300049,108.5,0
6/1/07,208.585,3613882,4.7,1536.339966,105.3,0
7/1/07,209.012,3637993,4.9,1519.430054,111.9,0
8/1/07,209.425,3637993,4.6,1465.810059,105.6,0
9/1/07,209.947,3637993,4.5,1489.420044,99.5,0
10/1/07,210.489,3740350,4.4,1547.040039,95.2,0
11/1/07,211.111,3740350,4.5,1508.439941,87.8,0
12/1/07,211.598,3740350,4.8,1472.420044,90.6,0
1/1/08,212.302,3657487,5.4,1447.160034,87.3,0
2/1/08,212.564,3657487,5.2,1395.420044,76.4,0
3/1/08,213.034,3657487,5.2,1331.339966,65.9,0
4/1/08,213.434,3715835,4.8,1370.180054,62.8,0
5/1/08,213.89,3715835,5.2,1409.339966,58.1,0
6/1/08,214.506,3715835,5.7,1385.670044,51,0
7/1/08,215.289,3698182,6,1284.910034,51.9,0
8/1/08,215.82,3698182,6.1,1260.310059,58.5,0
9/1/08,216.283,3698182,6,1277.579956,61.4,0
10/1/08,216.486,3698360,6.1,1161.060059,38.8,0
11/1/08,216.683,3698360,6.5,966.2999878,44.7,0
12/1/08,216.665,3698360,7.1,816.210022,38.6,0
1/1/09,217.044,3522117,8.5,931.7999878,37.4,0
2/1/09,217.375,3522117,8.9,825.4400024,25.3,0
3/1/09,217.694,3522117,9,700.8200073,26.9,0
4/1/09,218.022,3598010,8.6,811.0800171,40.8,0
5/1/09,218.133,3598010,9.1,877.5200195,54.8,0
6/1/09,218.308,3598010,9.7,942.8699951,49.3,0
7/1/09,218.367,3623204,9.7,923.3300171,47.4,0
8/1/09,218.562,3623204,9.6,1002.630005,54.5,0
9/1/09,218.901,3623204,9.5,998.039978,53.4,0
10/1/09,219.419,3734738,9.5,1029.849976,48.7,0
11/1/09,219.578,3734738,9.4,1042.880005,50.6,0
12/1/09,219.809,3734738,9.7,1108.859985,53.6,0
1/1/10,219.691,3602418,10.6,1132.98999,56.5,0
2/1/10,219.784,3602418,10.4,1089.189941,46.4,0
3/1/10,219.894,3602418,10.2,1115.709961,52.3,0
4/1/10,219.959,3755370,9.5,1178.099976,57.7,0
5/1/10,220.097,3755370,9.3,1202.26001,62.7,0
6/1/10,220.286,3755370,9.6,1070.709961,54.3,0
7/1/10,220.421,3793867,9.7,1027.369995,51,0
8/1/10,220.582,3793867,9.5,1125.859985,53.2,0
9/1/10,220.864,3793867,9.2,1080.290039,48.6,0
10/1/10,221.011,3897315,9,1146.23999,49.9,0
11/1/10,221.345,3897315,9.3,1184.380005,57.8,0
12/1/10,221.55,3897315,9.1,1206.069946,63.4,0
1/1/11,222.128,3764835,9.8,1271.869995,64.8,0
2/1/11,222.632,3764835,9.5,1307.589966,72,0
3/1/11,223.094,3764835,9.2,1306.329956,63.8,0
4/1/11,223.455,3893028,8.7,1332.410034,66,0
5/1/11,223.965,3893028,8.7,1361.219971,61.7,0
6/1/11,224.494,3893028,9.3,1314.550049,57.6,0
7/1/11,225.08,3927583,9.3,1339.670044,59.2,0
8/1/11,225.799,3927583,9.1,1286.939941,45.2,0
9/1/11,226.175,3927583,8.8,1204.420044,46.4,0
10/1/11,226.536,4014288,8.5,1099.22998,40.9,0
11/1/11,226.901,4014288,8.2,1218.280029,55.2,0
12/1/11,227.396,4014288,8.3,1244.579956,64.8,0
1/1/12,227.893,3960259,8.8,1277.060059,61.5,0
2/1/12,228.015,3960259,8.7,1324.089966,71.6,0
3/1/12,228.458,3960259,8.4,1374.089966,69.5,0
4/1/12,228.888,4047165,7.7,1419.040039,68.7,0
5/1/12,229.183,4047165,7.9,1405.819946,64.4,0
6/1/12,229.592,4047165,8.4,1278.040039,62.7,0
7/1/12,229.909,4086346,8.6,1365.51001,65.4,0
8/1/12,230.192,4086346,8.2,1375.319946,61.3,0
9/1/12,230.575,4086346,7.6,1404.939941,68.4,0
10/1/12,230.951,4160201,7.5,1444.48999,73.1,0
11/1/12,231.272,4160201,7.4,1427.589966,71.5,0
12/1/12,231.671,4160201,7.6,1409.459961,66.7,0
1/1/13,232.147,4065318,8.5,1462.420044,58.4,0
2/1/13,232.43,4065318,8.1,1513.170044,68,0
3/1/13,232.654,4065318,7.6,1518.199951,61.9,0
4/1/13,232.755,4177428,7.1,1562.170044,69,0
5/1/13,232.862,4177428,7.3,1582.699951,74.3,0
6/1/13,233.241,4177428,7.8,1640.420044,82.1,0
7/1/13,233.719,4249371,7.7,1614.959961,81,0
8/1/13,234.144,4249371,7.3,1706.869995,81.8,0
9/1/13,234.461,4249371,7,1639.77002,80.2,0
10/1/13,234.683,4351081,7,1695,72.4,0
11/1/13,235.082,4351081,6.6,1761.640015,72,0
12/1/13,235.456,4351081,6.5,1800.900024,77.5,0
1/1/14,235.675,4203940,7,1831.97998,79.4,0
2/3/14,236.003,4203940,7,1741.890015,78.3,0
3/3/14,236.532,4203940,6.8,1845.72998,83.9,0
4/1/14,237.03,4360754,5.9,1885.52002,81.7,0
5/1/14,237.593,4360754,6.1,1883.680054,82.2,0
6/1/14,237.889,4360754,6.3,1924.969971,86.4,0
7/1/14,238.282,4454942,6.5,1973.319946,90.3,0
8/1/14,238.543,4454942,6.3,1925.150024,93.4,0
9/1/14,238.969,4454942,5.7,2002.280029,89,0
10/1/14,239.37,4531052,5.5,1946.160034,94.1,0
11/1/14,239.676,4531052,5.5,2017.810059,91,0
12/1/14,239.909,4531052,5.4,2053.439941,93.1,0
1/1/15,240.095,4389973,6.1,2058.199951,103.8,0
2/1/15,240.446,4389973,5.8,2020.849976,98.8,0
3/1/15,240.876,4389973,5.6,2117.389893,101.4,0
4/1/15,241.365,4556248,5.1,2059.689941,94.3,0
5/1/15,241.691,4556248,5.3,2108.290039,94.6,0
6/1/15,242.114,4556248,5.5,2111.72998,99.8,0
7/1/15,242.571,4605088,5.6,2077.419922,91,0
8/1/15,242.873,4605088,5.2,2098.040039,101.3,0
9/1/15,243.409,4605088,4.9,1913.849976,102.6,0
10/1/15,243.83,4654715,4.8,1923.819946,99.1,0
11/1/15,244.196,4654715,4.8,2104.050049,92.6,0
12/1/15,244.407,4654715,4.8,2102.629883,96.3,0
1/1/16,244.777,4496788,5.3,2012.660034,97.8,0
2/1/16,245.286,4496788,5.2,1939.380005,94,0
3/1/16,245.542,4496788,5.1,1978.349976,96.1,0
4/1/16,246.115,4666051,4.7,2072.780029,94.7,0
5/1/16,246.557,4666051,4.5,2081.429932,92.4,0
6/1/16,246.873,4666051,5.1,2099.330078,97.4,0
7/1/16,247.115,4720618,5.1,2102.949951,96.7,0
8/1/16,247.632,4720618,5,2170.840088,101.8,0
9/1/16,247.992,4720618,4.8,2170.860107,103.5,0
10/1/16,248.253,4811649,4.7,2161.199951,100.8,0
11/1/16,248.531,4811649,4.4,2111.719971,109.4,0
12/1/16,248.901,4811649,4.5,2191.080078,113.3,0
1/1/17,249.416,4647311,5.1,2257.830078,111.6,0
2/1/17,249.966,4647311,4.9,2279.550049,116.1,0
3/1/17,249.995,4647311,4.6,2395.959961,124.9,0
4/1/17,250.287,4857936,4.1,2358.840088,119.4,0
5/1/17,250.516,4857936,4.1,2388.330078,117.6,0
6/1/17,250.754,4857936,4.5,2430.060059,117.3,0
7/1/17,251.018,4920944,4.6,2429.01001,120,0
8/1/17,251.527,4920944,4.5,2476.350098,120.4,0
9/1/17,251.816,4920944,4.1,2476.550049,120.6,0
10/1/17,252.455,5050987,3.9,2529.120117,126.2,0
11/1/17,252.723,5050987,3.9,2579.360107,128.6,0
12/1/17,253.249,5050987,3.9,2642.219971,123.1,0
1/1/18,253.948,4923798,4.5,2695.810059,124.3,0
2/1/18,254.37,4923798,4.4,2821.97998,130,0
3/1/18,254.87,4923798,4.1,2677.669922,127,0
4/1/18,255.362,5135597,3.7,2581.879883,125.6,0
5/1/18,255.829,5135597,3.6,2654.800049,128.8,0
6/1/18,256.121,5135597,4.2,2734.620117,127.1,0
7/1/18,256.518,5187829,4.1,2726.709961,127.9,0
8/1/18,256.725,5187829,3.9,2813.360107,134.7,0
9/1/18,257.167,5187829,3.6,2896.719971,135.3,0
10/1/18,257.557,5285745,3.5,2924.590088,137.9,0
11/1/18,258.044,5285745,3.5,2740.370117,136.4,0
12/1/18,258.586,5285745,3.7,2790.370117,126.6,0
1/1/19,259.201,5120261,4.4,2510.030029,121.7,0
2/1/19,259.623,5120261,4.1,2706.530029,131.4,0
3/1/19,260.122,5120261,3.9,2803.689941,124.2,0
4/1/19,260.573,5352103,3.3,2867.189941,129.2,0
5/1/19,260.959,5352103,3.4,2923.72998,131.3,0
6/1/19,261.496,5352103,3.8,2744.449951,124.3,0
7/1/19,261.975,5397764,4,2964.330078,135.8,0
8/1/19,262.55,5397764,3.8,2953.560059,134.2,0
9/1/19,263.017,5397764,3.3,2906.27002,126.3,0
10/1/19,263.455,5511056,3.3,2940.25,126.1,0
11/1/19,263.909,5511056,3.3,3066.909912,126.8,0
12/2/19,264.202,5511056,3.4,3113.870117,128.2,0
1/1/20,264.897,5254152,4,3257.850098,130.4,0
2/1/20,265.583,5254152,3.8,3248.919922,132.6,1
3/1/20,265.564,5254152,4.5,3090.22998,118.8,1
4/1/20,265.158,4930197,14.4,2470.5,85.7,1
5/1/20,265.291,4930197,13,2830.709961,85.9,1
6/1/20,265.898,4930197,11.2,3055.72998,98.3,1
7/1/20,266.99,5349433,10.5,3115.860107,91.7,1
8/1/20,267.976,5349433,8.5,3294.610107,86.3,1
9/1/20,268.416,5349433,7.7,3526.649902,101.3,1
10/1/20,268.633,5539370,6.6,3380.800049,101.4,1
11/1/20,269.045,5539370,6.4,3310.23999,92.9,1
12/1/20,269.323,5539370,6.5,3662.449951,87.1,1
1/1/21,269.518,5444406,6.8,3700.649902,87.1,1
2/1/21,269.922,5444406,6.6,3773.860107,95.2,1
3/1/21,270.686,5444406,6.2,3901.820068,114.9,1
4/1/21,272.798,5784816,5.7,4019.870117,117.5,1
5/1/21,274.722,5784816,5.5,4192.660156,120,1
6/1/21,276.889,5784816,6.1,4202.040039,128.9,1
7/1/21,277.899,5883177,5.7,4319.939941,125.1,1
8/1/21,278.496,5883177,5.3,4387.160156,115.2,1
9/1/21,279.472,5883177,4.6,4524.089844,109.8,1
10/1/21,281.269,6203369,4.3,4357.040039,111.6,1
11/1/21,282.838,6203369,3.9,4613.669922,111.9,1
12/1/21,284.395,6203369,3.7,4513.040039,115.2,1
1/1/22,286.176,6010733,4.4,4796.560059,111.1,1
2/1/22,287.835,6010733,4.1,4546.540039,105.7,1
3/1/22,289.046,6010733,3.8,4306.259766,107.6,1
4/1/22,290.818,6352982,3.3,4545.859863,108.6,1
5/1/22,292.884,6352982,3.4,4155.379883,103.2,1
6/1/22,295.075,6352982,3.8,4101.22998,98.4,1
7/1/22,296.341,6423822,3.8,3825.330078,95.3,1
8/1/22,298.121,6423822,3.8,4118.629883,103.6,1
9/1/22,299.93,6423822,3.3,3966.850098,107.8,1
10/1/22,300.892,NA,3.4,3678.429932,102.5,1
11/1/22,NA,NA,NA,3856.100098,NA,1